regulation_id,reg_no,product,product_slug,farm_kind,avia,norm_raw,norm_min,norm_max,norm_unit,dose_per_10l,crop_raw,target_raw,method,liquid_rate,wait_days,max_treatments,exit_manual,exit_mech,page
7883,014-02-2100-1,Цериакс Плюс,tseriaks-plyus,C,0,"0,4-0,5",0.4,0.5,,,Горох,"Аскохитоз, ржавчина",Опрыскивание в период вегетации по первым признакам одного из заболеваний,300 л/га,30,1,-,3,676
7884,014-02-2100-1,Цериакс Плюс,tseriaks-plyus,C,0,"0,4-0,5",0.4,0.5,,,Ячмень яровой и озимый,"Мучнистая роса, ржавчина карликовая, сетчатая пятнистость, темно-бурая пятнистость, ринхоспориоз",Опрыскивание в период вегетации. Озимые обрабатывают весной,200 - 300 л/га,40,1,-,3,676
7885,014-02-2100-1,Цериакс Плюс,tseriaks-plyus,C,0,"0,4-0,5",0.4,0.5,,,Рожь озимая,"Ржавчина бурая и стеблевая, рихоспориоз",Опрыскивание в период вегетации по первым признакам одного из заболеваний. Озимые обрабатывают весной,300 л/га,40,1,-,3,676
7886,014-02-2100-1,Цериакс Плюс,tseriaks-plyus,C,0,"0,4-0,5",0.4,0.5,,,Тритикале озимая,"Септориоз, ржавчина бурая, пиренофороз",Опрыскивание в период вегетации по первым признакам одного из заболеваний. Озимые обрабатывают весной,300 л/га,40,1,-,3,676
7887,014-02-2100-1,Цериакс Плюс,tseriaks-plyus,C,0,"0,4-0,5",0.4,0.5,,,Овёс,"Ржавчина корончатая, красно-бурая пятнистость",Опрыскивание в период вегетации по первым признакам одного из заболеваний. Озимые обрабатывают весной,300 л/га,40,1,-,3,676
7888,014-02-2100-1,Цериакс Плюс,tseriaks-plyus,C,0,"0,6-0,8",0.6,0.8,,,Свёкла сахарная,"Церкоспороз, мучнистая роса, фомоз",Опрыскивание в период вегетации по первым признакам одного из заболеваний,300 л/га,30,1,-,3,676
7889,014-02-2100-1,Цериакс Плюс,tseriaks-plyus,C,0,"0,4-0,5",0.4,0.5,,,Свёкла сахарная,"Церкоспороз, мучнистая роса, фомоз","Опрыскивание в период вегетации по первым признакам одного из заболеваний, последующее – с интервалом 10-14 дней.",300 л/га,30,2,-,3,677
7890,014-02-2100-1,Цериакс Плюс,tseriaks-plyus,C,0,"0,6-0,8",0.6,0.8,,,Соя,"Септориоз, пероноспороз, церкоспороз, аскохитоз",Опрыскивание в период вегетации по первым признакам одного из заболеваний,300 л/га,52,1,-,3,677
7891,014-02-2100-1,Цериакс Плюс,tseriaks-plyus,C,0,"0,4-0,5",0.4,0.5,,,Соя,"Септориоз, пероноспороз, церкоспороз, аскохитоз","Опрыскивание в период вегетации по первым признакам одного из заболеваний, последующее – с интервалом 10-14 дней.",300 л/га,52,2,-,3,677
7892,014-02-2100-1,Цериакс Плюс,tseriaks-plyus,C,0,"0,4-0,6",0.4,0.6,,,Люпин,"Антракноз, бурая пятнистость","Опрыскивание в период вегетации по первым признакам одного из заболеваний, последующее – с интервалом 10-14 дней",300 л/га,,1,-,3,677
531,097-01-2546-1,Ци-Альфа,tsi-alfa,C,0,"0,1",0.1,0.1,,,Ячмень,Пьявица,Опрыскивание в период вегетации,200-400 л/га,20,2,-,3,50
532,097-01-2546-1,Ци-Альфа,tsi-alfa,C,0,"0,1-0,15",0.1,0.15,,,Пшеница,Клоп вредная черепашка,Опрыскивание в период вегетации,200-400 л/га,20,2,-,3,50
533,097-01-2546-1,Ци-Альфа,tsi-alfa,C,0,"0,1",0.1,0.1,,,Пшеница,"Блошки, тли, цикадки, трипсы, пьявица",Опрыскивание в период вегетации,200-400 л/га,20,2,-,3,50
534,097-01-2546-1,Ци-Альфа,tsi-alfa,C,0,"0,1-0,15",0.1,0.15,,,"Рапс (зерно, масло)","Рапсовый цветоед, крестоцветные блошки",Опрыскивание в период вегетации,200-400 л/га,20,2,-,3,50
535,097-01-2546-1,Ци-Альфа,tsi-alfa,C,0,"0,07-0,1",0.07,0.1,,,Картофель,Колорадский жук,Опрыскивание в период вегетации,200-400 л/га,20,2,-,3,50
536,097-01-2546-1,Ци-Альфа,tsi-alfa,C,0,"0,1",0.1,0.1,,,Свекла сахарная,"Свекловичная листовая тля, свекловичная минирующаямуха",Опрыскивание в период вегетации,200-400 л/га,20,2,-,3,50
537,097-01-2546-1,Ци-Альфа,tsi-alfa,C,0,"0,1",0.1,0.1,,,Горох (овощной и на зерно),"Гороховая зерновка, гороховая плодожорка",Опрыскивание в период вегетации,200-400 л/га,20,1,-,3,50
538,097-01-2546-1,Ци-Альфа,tsi-alfa,C,0,"0,2-0,3",0.2,0.3,,,"Пастбища, участки, заселенные саранчовым и, дикая растительность",Саранчовые,Опрыскивание в период развития личинок. Срок возможного пребывания людей на обработанных площадях не ранее 3 дней после обработки. Сбор грибов и ягод после обработки дикой растительности в сезон обработки не допускается,200-400 л/га,,1,-,3,50
539,097-01-2546-1,Ци-Альфа,tsi-alfa,C,0,"0,2-0,3",0.2,0.3,,,Яблоня,"Яблонная плодожорка, листовертки",Опрыскивание в период вегетации,1000-1500 л/га,50,2,-,3,50
540,097-01-2546-1,Ци-Альфа,tsi-alfa,Л,0,1 мл/10 лводы,1.0,1.0,мл/10 лводы,1 мл,Картофель,Колорадский жук,Опрыскивание в период вегетации,10 л/100м2,20,1,3,-,50
541,097-01-2546-1,Ци-Альфа,tsi-alfa,Л,0,3 мл/10 лводы,3.0,3.0,мл/10 лводы,3 мл,Яблоня,"Яблонная плодожорка, листовертки",Опрыскивание в период вегетации,5 л/дерево (в зависимости от возраста и сорта дерева),50,2,3,-,50
5225,041-02-1969-1,Цидели Топ,tsideli-top,C,0,"0,5-0,7",0.5,0.7,,,Яблоня,"Парша, мучнистая роса",Опрыскивание в период вегетации,1000 л/га,28,3,-,3,418
5226,041-02-1969-1,Цидели Топ,tsideli-top,C,0,"0,75-1,0",0.75,1.0,,,Морковь,"Мучнистая роса, альтернариоз","Опрыскивание в период вегетации. Первое опрыскивание профилактическое, последующее через 10-14 дней",300 л/га,12,2,-,3,418
3570,097-01-1643-1,Циклон,tsiklon,C,0,"0,75-1",0.75,1.0,,,Пшеница озимая,Хлебная жужелица,Опрыскивание всходов,100-200 л/га,40,1,-,3,280
3571,097-01-1643-1,Циклон,tsiklon,C,0,"0,75-1",0.75,1.0,,,Пшеница,"Клоп вредная черепашка, хлебные жуки, злаковые тли",Опрыскивание в период вегетации,200-400 л/га,40,2,-,3,280
3572,097-01-1643-1,Циклон,tsiklon,C,0,"0,75",0.75,0.75,,,Ячмень яровой,"Пьявицы,злаковые тли",Опрыскивание в период вегетации,200-400 л/га,40,2,-,3,280
3573,097-01-1643-1,Циклон,tsiklon,C,0,"0,5-0,6",0.5,0.6,,,Рапс,Крестоцветные блошки,Опрыскивание всходов,100-200 л/га,55,2,-,3,280
3574,097-01-1643-1,Циклон,tsiklon,C,0,"0,5-0,6",0.5,0.6,,,Рапс,Рапсовый цветоед,Опрыскивание в период вегетации,200-400 л/га,55,2,-,3,280
6373,010-02-3371-1,Цимус Прогресс,tsimus-progress,C,0,"0,4-0,5",0.4,0.5,,,Пшеница яровая и озимая,"Ржавчина бурая, ржавчина стеблевая, ржавчина желтая, септориоз листьев и колоса,пиренофороз, мучнистая роса",Опрыскивание в период вегетации. Озимые обрабатывают весной,300 л/га,40,1,-,3,525
6374,010-02-3371-1,Цимус Прогресс,tsimus-progress,C,0,"0,4-0,5",0.4,0.5,,,Ячмень яровой и озимый,"Гельминтоспориозные пятнистости (темно-бурая, сетчатая, полосатая), ржавчина карликовая, ржавчина стеблевая, мучнистая роса, ринхоспориоз",Опрыскивание в период вегетации. Озимые обрабатывают весной,300 л/га,40,1,-,3,525
6375,010-02-3371-1,Цимус Прогресс,tsimus-progress,C,0,"0,5-0,7",0.5,0.7,,,Свекла сахарная,"Церкоспороз, фомоз, мучнистая роса","Опрыскивание в период вегетации: первое – при появлении первых признаков заболевания, второе – через 10-14 дней (при необходимости)",300 л/га,40,1,-,3,525
6376,010-02-3371-1,Цимус Прогресс,tsimus-progress,C,0,"0,4-0,5",0.4,0.5,,,Горох,"Ржавчина, аскохитоз","Опрыскивание в период вегетации: первое – при появлении первых признаков заболевания, второе – через 10-14 дней (при необходимости)",300 л/га,40,1,-,3,526
3654,050-01-4331-1,Циперус,tsiperus,C,0,"0,2",0.2,0.2,,,Пшеница яровая и озимая,Клоп вредная черепашка,Опрыскивание в период вегетации,200-300 л/га,23,2,-,3,285
3655,050-01-4331-1,Циперус,tsiperus,C,0,"0,15",0.15,0.15,,,Кукуруза на зерно,Луговой и кукурузный стеблевой мотыльки,Опрыскивание в период вегетации,200-300 л/га,21,2,-,3,285
3656,050-01-4331-1,Циперус,tsiperus,C,0,"0,1-0,15",0.1,0.15,,,"Пастбища, дикая растительность, участки, заселенные саранчовым и",Саранчовые,Опрыскивание в период развития личинок. Срок возможного пребывания людей на обработанных площадях не ранее 15 дней после обработки. Сбор грибов и ягод после обработок дикой растительности в сезон обработки не допускается,200-300 л/га,,1,-,3,285
3643,184(026)-01-3570-1,Ципи,tsipi,C,0,"0,1-0,16",0.1,0.16,,,Картофель,Колорадский жук,Опрыскивание в период вегетации,200-400 л/га,7,2,7,3,284
3644,184(026)-01-3570-1,Ципи,tsipi,C,0,"0,2",0.2,0.2,,,Пшеница озимая и яровая,"Злаковая тля,пьявицы, блошки, пшеничный трипс,клоп вредная черепашка",Опрыскивание в период вегетации,200-400 л/га,43,2,7,3,284
3645,184(026)-01-3570-1,Ципи,tsipi,C,0,"0,4",0.4,0.4,,,Свекла сахарная,Совки подгрызающие,Опрыскивание в период вегетации,200-400 л/га,49,2,7,3,284
3646,184(026)-01-3570-1,Ципи,tsipi,C,0,"0,48",0.48,0.48,,,Свекла сахарная (семенные посевы),Тли-переносчики вирусных заболеваний,Опрыскивание в период вегетации,200-400 л/га,,2,7,3,284
3647,184(026)-01-3570-1,Ципи,tsipi,C,0,"0,48",0.48,0.48,,,Картофель (семенные посадки),Тли-переносчики вирусных заболеваний,Опрыскивание в период вегетации,200-400 л/га,,2,7,3,284
3648,184(026)-01-3570-1,Ципи,tsipi,C,0,"0,32",0.32,0.32,,,Соя,"Соевая плодожорка, бобовая огнёвка, луговой мотылек, многоядный листоед",Опрыскивание в период вегетации,200-400 л/га,34,2,7,3,285
3649,184(026)-01-3570-1,Ципи,tsipi,C,0,"0,14-0,24",0.14,0.24,,,Крестоцветные культуры (семенные посевы),Рапсовый цветоед,Опрыскивание в период вегетации,200-400 л/га,,3,7,3,285
3650,184(026)-01-3570-1,Ципи,tsipi,C,0,"0,16",0.16,0.16,,,Капуста,"Белянка, совка, моль",Опрыскивание в период вегетации,200-400 л/га,14,3,7,3,285
3568,184(040)-01-1482-1,Ципи Плюс,tsipi-plyus,C,0,"0,5-0,75",0.5,0.75,,,Пшеница озимая,Хлебная жужелица,Опрыскивание всходов,200-300 л/га,60,1,-,3,280
3569,184(040)-01-1482-1,Ципи Плюс,tsipi-plyus,C,0,"0,5",0.5,0.5,,,"Пастбища, дикая растительность",Саранчовые,Опрыскивание в период развития личинок. Срок возможного пребывания людей на обработанных площадях не ранее 28 дней после обработки; сбор грибов и ягод после обработки дикой растительности в сезон обработки не допускается,200-400 л/га,,1,-,3,280
5210,041-02-4478-0,Ципресс,tsipress,C,0,"0,3-0,6",0.3,0.6,,,Подсолнечник,"Ржавчина, септориоз, альтернариоз, фомоз",Опрыскивание в период вегетации.,200-300 л/га,50,2,-,3,417
5211,041-02-4478-0,Ципресс,tsipress,C,0,"0,6 л/га",0.6,0.6,л/га,,Подсолнечник,Фомопсис,Опрыскивание в период вегетации.,200-300 л/га,50,2,-,3,417
5212,041-02-4478-0,Ципресс,tsipress,C,0,"0,3-0,5 л/га",0.3,0.5,л/га,,Сахарная свекла,Церкоспороз,Опрыскивание в период вегетации.,100-300 л/га,10,2,-,3,417
5213,041-02-4478-0,Ципресс,tsipress,C,0,"0,4-0,5 л/га",0.4,0.5,л/га,,Сахарная свекла,"Мучнистая роса, фомоз",Опрыскивание в период вегетации.,100-300 л/га,10,2,-,3,417
3688,148-01-853-1,Циракс,tsiraks,C,0,"0,2",0.2,0.2,,,Пшеница,Клоп вредная черепашка,Опрыскивание в период вегетации,200-400 л/га,20,2,-,3,287
3689,148-01-853-1,Циракс,tsiraks,C,0,"0,1-0,16",0.1,0.16,,,Картофель,Колорадский жук,Опрыскивание в период вегетации,200-400 л/га,20,2,-,3,287
13466,233-07-1775-1,Циркон,tsirkon,C,0,"0,02 мл/кг",0.02,0.02,мл/кг,,Пихта кавказская,"Повышение всхожести семян, улучшение роста корневой системы, активизация ростовых процессов",Замачивание семян на 24 часа,2 л/кг,,1,-,-,1521
13467,233-07-1775-1,Циркон,tsirkon,C,0,30 мл/га,30.0,30.0,мл/га,,Сосна крымская,Активизация ростовых процессов,Опрыскивание сеянцев в середине вегетационного сезона (июнь-июль),300 л/га,,1,-,-,1521
13468,233-07-1775-1,Циркон,tsirkon,Л,0,"0,4 мл/4 лводы",0.4,0.4,мл/4 лводы,1 мл,Смородина черная,"Увеличение урожайности, повышение устойчивости к грибным болезням",Опрыскивание в фазе бутонизации,4 л/100м2,,1,-,-,1521
13469,233-07-1775-1,Циркон,tsirkon,C,0,70 мл/га,70.0,70.0,мл/га,,Хризантема корейская,"Улучшение приживаемости растений, активизация ростовых и формообразовате льных процессов,ускорение наступленияфазы бутонизации и цветения, повышение иммунитета к болезням и неблагоприятным факторам среды, повышение декоративных качеств",Опрыскивание растений после посадки,50-300 л/га,,1,-,-,1521
13470,233-07-1775-1,Циркон,tsirkon,C,0,1 мл/кг,1.0,1.0,мл/кг,,"Цветочно-д екоративные культуры (луковичные, клубнелуко вичные)","Активизация ростовых процессов, ускорение наступления и цветения, повышение декоративных качеств",Замачивание посадочного материала на 20-22 часа,1 л/кг,,1,-,-,1522
13471,233-07-1775-1,Циркон,tsirkon,C,0,35 мл/га,35.0,35.0,мл/га,,Пустырник сердечный,"Активизация ростовых процессов, снижение опадения завязей, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности, улучшение качества продукции","Опрыскивание: 1-е – весной в начале возобновления вегетации, 2-е - через 7-8 дней после первого опрыскивания",300-400 л/га,,2,-,-,1522
13472,233-07-1775-1,Циркон,tsirkon,C,0,35 мл/га,35.0,35.0,мл/га,,Змееголовник молдавский,"Активизация ростовых процессов, снижение опадения завязей, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности, улучшение качества продукции","Опрыскивание: 1-е – весной в начале возобновления вегетации, 2-е - через 7-8 дней после первого опрыскивания",300-400 л/га,,2,-,-,1522
13473,233-07-1775-1,Циркон,tsirkon,C,0,"0,2 мл/кг",0.2,0.2,мл/кг,,Валериана лекарственная (первого года вегетации),"Повышение энергии прорастания и всхожести семян, активизация ростовых и формообразовате льных процессов, повышение урожайности",Замачивание семян на 4 часа,250 мл/кг,,1,-,-,1522
13474,233-07-1775-1,Циркон,tsirkon,C,0,30 мл/га,30.0,30.0,мл/га,,Валериана лекарственная (первого года вегетации),"Повышение энергии прорастания и всхожести семян, активизация ростовых и формообразовате льных процессов, повышение урожайности","Опрыскивание: 1-е - в фазе 2-4 настоящих листьев, 2-е -через 7-10 дней после первого опрыскивания",300 л/га,,2,-,-,1522
13475,233-07-1775-1,Циркон,tsirkon,C,0,30 мл/га,30.0,30.0,мл/га,,Валериана лекарственная (второго года вегетации),"Активизация ростовых и формообразовате льных процессов, повышение урожайности","Опрыскивание: 1-е – весной, в фазе начала отрастания культуры, 2-е - через 7-10 дней после первого опрыскивания",300 л/га,,2,-,-,1522
13476,233-07-1775-1,Циркон,tsirkon,C,0,"0,1 мл/кг",0.1,0.1,мл/кг,,Наперстянк а шерстистая,"Повышение энергии прорастания и всхожести семян, активизация ростовых и формообразовате льных процессов, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности",Предпосевная обработка семян,250 мл/кг,,1,-,-,1522
13477,233-07-1775-1,Циркон,tsirkon,C,0,35 мл/га,35.0,35.0,мл/га,,Наперстянк а шерстистая,"Повышение энергии прорастания и всхожести семян, активизация ростовых и формообразовате льных процессов, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности","Опрыскивание: 1-е – весной, в фазе начала отрастания культуры, 2-е - через 7-10 дней после первого опрыскивания",300-400 л/га,,2,-,-,1523
13478,233-07-1775-1,Циркон,tsirkon,C,0,"0,1 мл/кг",0.1,0.1,мл/кг,,Копеечник альпийский (первого года вегетации),"Повышение энергии прорастания и всхожести семян, активизация ростовых и формообразовате льных процессов, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности",Предпосевная обработка семян,250 мл/кг,,1,-,-,1523
13479,233-07-1775-1,Циркон,tsirkon,C,0,35 мл/га,35.0,35.0,мл/га,,Копеечник альпийский (первого года вегетации),"Повышение энергии прорастания и всхожести семян, активизация ростовых и формообразовате льных процессов, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности",Опрыскивание при высоте растений 10-12 см,300-400 л/га,,1,-,-,1523
13480,233-07-1775-1,Циркон,tsirkon,C,0,50 мл/га,50.0,50.0,мл/га,,Копеечник альпийский (второго года и последующих лет вегетации),"Активизация ростовых и формообразовате льных процессов, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности","Опрыскивание: 1-е – весной, в фазе отрастания культуры, 2-е - через 12-14 дней после первого опрыскивания",300-400 л/га,,2,-,-,1523
13481,233-07-1775-1,Циркон,tsirkon,C,0,"0,15 мл/кг",0.15,0.15,мл/кг,,Ноготки лекарственные,"Повышение энергии прорастания и всхожести семян, активизация ростовых и формообразовате льных процессов, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности",Предпосевная обработка семян,250 мл/кг,,1,-,-,1523
13482,233-07-1775-1,Циркон,tsirkon,C,0,35 мл/га,35.0,35.0,мл/га,,Ноготки лекарственные,"Повышение энергии прорастания и всхожести семян, активизация ростовых и формообразовате льных процессов, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности","Опрыскивание: 1-е – в фазе полных всходов, 2-е - через 10-12 дней после первого опрыскивания",300-400 л/га,,2,-,-,1523
13483,233-07-1775-1,Циркон,tsirkon,C,0,1 мл/кг,1.0,1.0,мл/кг,,Женьшень,"Повышение энергии прорастания и всхожести семян, активизация ростовых и формообразовате льных процессов, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности",Замачивание семян на 12 часов,3 л/кг,,1,-,-,1524
13484,233-07-1775-1,Циркон,tsirkon,C,0,35 мл/га,35.0,35.0,мл/га,,Женьшень,"Повышение энергии прорастания и всхожести семян, активизация ростовых и формообразовате льных процессов, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности",Опрыскивание при появлении 2-х настоящих листьев,300-400 л/га,,1,-,-,1524
13485,233-07-1775-1,Циркон,tsirkon,C,0,60-100 мл/га,60.0,100.0,мл/га,,Шиповник,"Активизация ростовых и формообразовате льных процессов, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности","Опрыскивание: 1-е – весной, в фазе отрастания побегов, 2-е – в фазе бутонизации",300 л/га,,2,-,-,1524
13486,233-07-1775-1,Циркон,tsirkon,C,0,40-50 мл/га,40.0,50.0,мл/га,,Мята перечная,"Активизация ростовых и формообразовате льных процессов, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности","Опрыскивание: 1-е –в фазе 5-6 листьев, 2-е – через 20-25 дней после первого опрыскивания",300 л/га,,2,-,-,1524
13487,233-07-1775-1,Циркон,tsirkon,C,0,40-50 мл/га,40.0,50.0,мл/га,,Лапчатка белая,"Активизация ростовых и формообразовате льных процессов, повышение иммунитета к неблагоприятным факторам среды, повышение урожайности","Опрыскивание: 1-е –в фазе начала отрастания культуры, 2-е – через 25-30 дней после первого опрыскивания",300 л/га,,2,-,-,1524
13488,233-07-1775-1,Циркон,tsirkon,C,0,"0,2 мл/кг",0.2,0.2,мл/кг,,"Кедр сибирский, кедр корейский","Повышение всхожести семян, улучшение роста корневой системы, активизация ростовых процессов",Замачивание семян на 24 часа,2 л/кг,,1,-,-,1524
13489,233-07-1775-1,Циркон,tsirkon,C,0,"0,2 мл/кг",0.2,0.2,мл/кг,,"Лиственниц а сибирская, сосна обыкновенная, ель обыкновенная","Повышение всхожести семян, улучшение роста корневой системы, активизация ростовых процессов",Замачивание семян на 24 часа,2 л/кг,,1,-,-,1524
13490,233-07-1775-1,Циркон,tsirkon,C,0,30 мл/га,30.0,30.0,мл/га,,"Лиственниц а сибирская, сосна обыкновенная, ель обыкновенная","Повышение всхожести семян, улучшение роста корневой системы, активизация ростовых процессов",Опрыскивание сеянцев в середине вегетационного сезона (июнь-июль),300 л/га,,1,-,-,1525
13491,233-07-1775-1,Циркон,tsirkon,C,0,30 мл/га,30.0,30.0,мл/га,,"Чубушник, бирючина, гортензия (саженцы)","Улучшение приживаемости растений, активизация ростовых процессов, повышение иммунитета к неблагоприятным факторам среды",Опрыскивание перед пересадкой,300 л/га,,1,-,-,1525
13492,233-07-1775-1,Циркон,tsirkon,C,0,150 мл/га,150.0,150.0,мл/га,,"Чубушник, бирючина, гортензия (саженцы)","Улучшение приживаемости растений, активизация ростовых процессов, повышение иммунитета к неблагоприятным факторам среды",Опрыскивание через день после пересадки,300 л/га,,1,-,-,1525
13493,233-07-1775-1,Циркон,tsirkon,C,0,"0,5-1 мл/лводы",0.5,1.0,мл/лводы,,Шиповник (корнеотпрыски),"Улучшение приживаемости растений, активизация ростовых процессов, повышение иммунитета к неблагоприятным факторам среды",Замачивание корневой системы на 14-16 часов,10 л/30 растений,,1,-,-,1525
13494,233-07-1775-1,Циркон,tsirkon,C,0,1 мл/л воды,1.0,1.0,мл/л воды,,Яблоня (черенки),"Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 18 часов,1 л/200 шт,,1,-,-,1525
13495,233-07-1775-1,Циркон,tsirkon,C,0,"0,25 мл/лводы",0.25,0.25,мл/лводы,,Груша (черенки),"Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 18 часов,1 л/200 шт,,1,-,-,1525
13496,233-07-1775-1,Циркон,tsirkon,C,0,"0,18 мл/лводы",0.18,0.18,мл/лводы,,Слива (черенки),"Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 18 часов,1 л/200 шт,,1,-,-,1525
13497,233-07-1775-1,Циркон,tsirkon,C,0,"0,5 мл/л воды",0.5,0.5,мл/л воды,,Вишня (черенки),"Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 18 часов,1 л/200 шт,,1,-,-,1526
13498,233-07-1775-1,Циркон,tsirkon,C,0,"0,12 мл/лводы",0.12,0.12,мл/лводы,,Крыжовник (черенки),"Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 18 часов,1 л/200 шт,,1,-,-,1526
13499,233-07-1775-1,Циркон,tsirkon,C,0,"0,18 мл/лводы",0.18,0.18,мл/лводы,,Смородина красная (черенки),"Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 18 часов,1 л/200 шт,,1,-,-,1526
13500,233-07-1775-1,Циркон,tsirkon,C,0,"0,2 мл/л",0.2,0.2,мл/л,,Облепиха (черенки),"Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 14-16 часов,2 л/100 шт,,1,-,-,1526
13501,233-07-1775-1,Циркон,tsirkon,C,0,"0,2-0,25 мл/лводы",0.2,0.25,мл/лводы,,Роза (черенки),"Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 4 часа,1 л/200 шт,,1,-,-,1526
13502,233-07-1775-1,Циркон,tsirkon,C,0,1 мл/л воды,1.0,1.0,мл/л воды,,"Сакура, туя западная (черенки)","Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 14 часов,1 л/500 шт,,1,-,-,1526
13503,233-07-1775-1,Циркон,tsirkon,C,0,"0,1 мл/л воды",0.1,0.1,мл/л воды,,"Дейция шершавая, миндаль трехлопастный, сирень, вишня войлочная (черенки)","Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 14 часов,1 л/500 шт,,1,-,-,1527
13504,233-07-1775-1,Циркон,tsirkon,C,0,"0,5-1 мл/лводы",0.5,1.0,мл/лводы,,Клематис (черенки),"Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 16 часов,1 л/200 шт,,1,-,-,1527
13505,233-07-1775-1,Циркон,tsirkon,C,0,"0,5 мл/л",0.5,0.5,мл/л,,"Кипарисови к горохоплодный, ель колючая, можжевельник сибирский (черенки)","Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 14 часов,1 л/100 шт,,1,-,-,1527
13506,233-07-1775-1,Циркон,tsirkon,C,0,"0,5 мл/л",0.5,0.5,мл/л,,"Барбарис обыкновенный, барбарис Тунберга (черенки)","Ускорение появления каллуса и корней, увеличение зоны укоренения, активизация ростовых процессов, повышение приживаемости, улучшение качественных характеристик",Замачивание черенков на 18 часов,1 л/100 черенков,,1,-,-,1527
13507,233-07-1775-1,Циркон,tsirkon,Л,0,"0,04 мл/100 мл воды",0.04,0.04,мл/100 мл воды,4 мл,Горох,"Повышение полевой всхожести, иммунитета к болезням и неблагоприятным факторам среды, активизация ростовых и формообразовате льных процессов, повышение урожайности, улучшение качества продукции",Предпосевная обработка семян,100 мл/кг,,1,-,-,1527
13508,233-07-1775-1,Циркон,tsirkon,Л,0,"0,35 мл/3,5 лводы",0.35,0.35,"мл/3,5 лводы",1 мл,Горох,"Повышение полевой всхожести, иммунитета к болезням и неблагоприятным факторам среды, активизация ростовых и формообразовате льных процессов, повышение урожайности, улучшение качества продукции",Опрыскивание в фазе бутонизации - начало цветения,"3,5 л/100м2",,1,-,-,1528
13509,233-07-1775-1,Циркон,tsirkon,Л,0,"0,02 мл/200 мл воды",0.02,0.02,мл/200 мл воды,1 мл,"Лиственниц а сибирская, сосна обыкновенная, ель обыкновенная","Повышение всхожести семян, усиление ростовых процессов",Замачивание семян на 24 часа,200 мл/100 г,,1,-,-,1528
13510,233-07-1775-1,Циркон,tsirkon,Л,0,2 мл/10 лводы,2.0,2.0,мл/10 лводы,2 мл,Картофель,"Повышение полевой всхожести, активизация ростовых и формообразовате льных процессов, повышение иммунитета к болезням и неблагоприятным факторам среды, повышение общей и товарной урожайности, улучшение качества продукции",Опрыскивание клубней или кратковременное погружение в раствор препарата,1 л/100 кг,,1,-,-,1528
13511,233-07-1775-1,Циркон,tsirkon,Л,0,"0,3-0,6 мл/3 лводы",0.3,0.6,мл/3 лводы,1–2 мл,Картофель,"Повышение полевой всхожести, активизация ростовых и формообразовате льных процессов, повышение иммунитета к болезням и неблагоприятным факторам среды, повышение общей и товарной урожайности, улучшение качества продукции","Опрыскивание: 1-е - в фазе полных всходов, 2-е – в фазе начала бутонизации",3 л/100м2,,2,-,-,1528
